,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
2107,"2010-03-19 - Sharks 3, Flames 4",San Jose Sharks,Limited ReportFull Report,46.2,35.73,33.52,51.6,27.25,30.87,46.89,21.73,24.41,47.09,2.02,3.91,34.07,1.39,1.79,43.82,13.57,16.38,45.31,5.89,10.05,36.95,4.86,9.16,34.65,2.06,2.9,41.54,42.35,68.40,7.55,6.27,54.63,4.91,4.05,54.79,0.0,0.94,0.00,0.00,76.75,17.18,12.13,58.62,10.7,8.94,54.48,0.0,0.0,-,0.00,100.00,9.29,84.0,0.9329999999999999,19289
2108,"2010-03-19 - Red Wings 2, Oilers 3",Detroit Red Wings,Limited ReportFull Report,52.65,54.87,41.64,56.85,38.9,31.44,55.3,25.61,24.12,51.5,1.01,1.93,34.43,1.69,1.76,49.01,22.55,17.3,56.58,4.99,6.97,41.68,1.98,5.03,28.27,0.0,0.94,0.00,0.00,81.29,17.11,10.49,61.98,9.86,7.07,58.25,1.02,0.94,52.07,10.38,86.67,29.28,20.55,58.76,12.54,9.91,55.84,0.0,0.0,-,0.00,100.00,3.96,91.99,0.9590000000000001,16839
2109,"2010-03-19 - Red Wings 2, Oilers 3",Edmonton Oilers,Limited ReportFull Report,52.65,41.64,54.87,43.15,31.44,38.9,44.7,24.12,25.61,48.5,1.93,1.01,65.57,1.76,1.69,50.99,17.3,22.55,43.42,6.97,4.99,58.32,5.03,1.98,71.73,0.94,0.0,100.00,18.71,100.00,10.49,17.11,38.02,7.07,9.86,41.75,0.94,1.02,47.93,13.33,89.62,20.55,29.28,41.24,9.91,12.54,44.16,0.0,0.0,-,0.00,100.00,8.01,96.04,1.041,16839
2110,"2010-03-19 - Islanders 4, Ducks 5",Anaheim Ducks,Limited ReportFull Report,49.033333333333,49.87,40.43,55.23,40.44,36.0,52.91,30.54,29.53,50.84,1.87,2.07,47.45,2.3,2.33,49.68,26.37,19.4,57.61,12.49,11.91,51.18,8.97,10.77,45.42,0.0,2.07,0.00,0.00,80.80,13.66,7.71,63.94,8.5,6.4,57.07,1.91,0.0,100.00,22.45,100.00,23.65,19.96,54.23,12.89,11.41,53.04,0.0,0.0,-,0.00,100.00,6.12,93.0,0.991,14665
2111,"2010-03-19 - Islanders 4, Ducks 5",New York Islanders,Limited ReportFull Report,49.033333333333,40.43,49.87,44.77,36.0,40.44,47.09,29.53,30.54,49.16,2.07,1.87,52.55,2.33,2.3,50.32,19.4,26.37,42.39,11.91,12.49,48.82,10.77,8.97,54.58,2.07,0.0,100.00,19.20,100.00,7.71,13.66,36.06,6.4,8.5,42.93,0.0,1.91,0.00,0.00,77.55,19.96,23.65,45.77,11.41,12.89,46.96,0.0,0.0,-,0.00,100.00,7.0,93.88,1.0090000000000001,14665
2112,"2010-03-20 - Hurricanes 3, Penguins 2",Carolina Hurricanes,Limited ReportFull Report,46.9,31.03,40.05,43.65,21.25,30.94,40.71,16.84,17.11,49.61,2.07,0.94,68.67,0.89,1.52,36.95,13.92,24.28,36.43,5.48,5.5,49.90,3.28,2.78,54.14,1.06,0.0,100.00,32.26,100.00,8.47,18.76,31.11,5.16,9.65,34.84,1.06,0.95,52.74,20.50,90.18,17.14,13.8,55.39,8.46,4.58,64.87,0.0,0.0,-,0.00,100.00,12.28,94.48,1.068,17090
2113,"2010-03-20 - Hurricanes 3, Penguins 2",Pittsburgh Penguins,Limited ReportFull Report,46.9,40.05,31.03,56.35,30.94,21.25,59.29,17.11,16.84,50.39,0.94,2.07,31.33,1.52,0.89,63.05,24.28,13.92,63.57,5.5,5.48,50.10,2.78,3.28,45.86,0.0,1.06,0.00,0.00,67.74,18.76,8.47,68.89,9.65,5.16,65.16,0.95,1.06,47.26,9.82,79.50,13.8,17.14,44.61,4.58,8.46,35.13,0.0,0.0,-,0.00,100.00,5.52,87.72,0.932,17090
2114,"2010-03-20 - Senators 4, Stars 5",Dallas Stars,Limited ReportFull Report,46.9,32.75,46.47,41.34,21.1,30.48,40.9,16.29,22.59,41.91,3.8,1.06,78.24,1.1,1.67,39.56,14.32,27.24,34.45,7.45,5.32,58.35,7.52,4.28,63.74,3.79,1.06,78.17,50.44,75.24,6.87,21.75,24.0,2.93,9.29,23.95,0.0,0.0,-,0.00,100.00,12.53,16.58,43.06,3.68,8.91,29.24,0.0,0.0,-,0.00,100.00,23.32,95.32,1.186,17110
2115,"2010-03-20 - Senators 4, Stars 5",Ottawa Senators,Limited ReportFull Report,46.9,46.47,32.75,58.66,30.48,21.1,59.1,22.59,16.29,58.09,1.06,3.8,21.76,1.67,1.1,60.44,27.24,14.32,65.55,5.32,7.45,41.65,4.28,7.52,36.26,1.06,3.79,21.83,24.76,49.56,21.75,6.87,76.0,9.29,2.93,76.05,0.0,0.0,-,0.00,100.00,16.58,12.53,56.94,8.91,3.68,70.76,0.0,0.0,-,0.00,100.00,4.68,76.68,0.8140000000000001,17110
2116,"2010-03-20 - Canadiens 2, Maple Leafs 3",Montreal Canadiens,Limited ReportFull Report,47.616666666667,45.35,47.72,48.72,29.46,33.58,46.73,16.2,25.65,38.71,1.01,0.94,51.74,1.49,1.33,52.82,22.8,22.31,50.54,8.52,5.67,60.04,5.27,3.85,57.80,0.0,0.0,-,0.00,100.00,14.19,16.82,45.76,5.09,4.88,51.05,1.06,0.95,52.74,20.78,80.58,20.03,21.03,48.79,5.9,16.14,26.77,0.0,0.0,-,0.00,100.00,6.24,96.32,1.026,19538
2117,"2010-03-20 - Canadiens 2, Maple Leafs 3",Toronto Maple Leafs,Limited ReportFull Report,47.616666666667,47.72,45.35,51.28,33.58,29.46,53.27,25.65,16.2,61.29,0.94,1.01,48.26,1.33,1.49,47.18,22.31,22.8,49.46,5.67,8.52,39.96,3.85,5.27,42.20,0.0,0.0,-,0.00,100.00,16.82,14.19,54.24,4.88,5.09,48.95,0.95,1.06,47.26,19.42,79.22,21.03,20.03,51.21,16.14,5.9,73.23,0.0,0.0,-,0.00,100.00,3.68,93.76,0.9740000000000001,19538
2118,"2010-03-20 - Blues 1, Devils 0",New Jersey Devils,Limited ReportFull Report,47.816666666667004,35.85,30.08,54.38,30.53,22.48,57.6,18.6,19.15,49.27,0.0,1.06,0.00,1.39,0.81,63.19,15.61,11.93,56.68,7.22,4.42,62.04,7.27,4.39,62.33,0.0,0.0,-,0.00,100.00,8.27,7.58,52.19,2.83,5.23,35.1,0.0,0.0,-,0.00,100.00,16.64,12.79,56.54,6.55,7.36,47.1,0.0,1.05,0.00,0.00,85.68,0.0,94.48,0.945,17625
2119,"2010-03-20 - Blues 1, Devils 0",St Louis Blues,Limited ReportFull Report,47.816666666667004,30.08,35.85,45.62,22.48,30.53,42.4,19.15,18.6,50.73,1.06,0.0,100.00,0.81,1.39,36.81,11.93,15.61,43.32,4.42,7.22,37.96,4.39,7.27,37.67,0.0,0.0,-,0.00,100.00,7.58,8.27,47.81,5.23,2.83,64.9,0.0,0.0,-,0.00,100.00,12.79,16.64,43.46,7.36,6.55,52.9,1.05,0.0,100.00,14.32,100.00,5.52,100.0,1.055,17625
2120,"2010-03-20 - Flyers 2, Thrashers 5",Atlanta Thrashers,Limited ReportFull Report,47.283333333333,40.96,41.23,49.84,31.02,29.52,51.24,25.86,20.81,55.4,4.9,2.03,70.70,2.05,2.26,47.52,19.01,22.57,45.73,9.85,11.01,47.22,8.95,8.88,50.20,3.91,1.04,79.06,43.68,88.34,9.26,11.36,44.92,6.01,4.87,55.23,0.98,1.02,48.85,16.25,79.00,18.18,17.61,50.78,9.77,6.3,60.81,0.0,0.0,-,0.00,100.00,18.93,90.25,1.092,17024
2121,"2010-03-20 - Flyers 2, Thrashers 5",Philadelphia Flyers,Limited ReportFull Report,47.283333333333,41.23,40.96,50.16,29.52,31.02,48.76,20.81,25.86,44.6,2.03,4.9,29.30,2.26,2.05,52.48,22.57,19.01,54.27,11.01,9.85,52.78,8.88,8.95,49.80,1.04,3.91,20.94,11.66,56.32,11.36,9.26,55.08,4.87,6.01,44.77,1.02,0.98,51.15,21.00,83.75,17.61,18.18,49.22,6.3,9.77,39.19,0.0,0.0,-,0.00,100.00,9.75,81.07,0.9079999999999999,17024
2122,"2010-03-20 - Sabres 3, Panthers 1",Buffalo Sabres,Limited ReportFull Report,39.616666666667,34.06,37.43,47.65,27.14,29.86,47.62,24.77,19.1,56.47,3.21,0.95,77.14,1.37,1.68,44.89,14.29,17.89,44.41,6.61,8.88,42.69,6.58,5.32,55.28,1.08,0.93,53.80,16.44,82.55,7.85,8.78,47.2,5.34,6.44,45.34,0.0,0.0,-,0.00,100.00,16.45,16.31,50.23,11.9,6.47,64.8,2.16,0.0,100.00,18.19,100.00,12.95,95.02,1.08,18217
2123,"2010-03-20 - Sabres 3, Panthers 1",Florida Panthers,Limited ReportFull Report,39.616666666667,37.43,34.06,52.35,29.86,27.14,52.38,19.1,24.77,43.53,0.95,3.21,22.86,1.68,1.37,55.11,17.89,14.29,55.59,8.88,6.61,57.31,5.32,6.58,44.72,0.93,1.08,46.20,17.45,83.56,8.78,7.85,52.8,6.44,5.34,54.66,0.0,0.0,-,0.00,100.00,16.31,16.45,49.77,6.47,11.9,35.2,0.0,2.16,0.00,0.00,81.81,4.98,87.05,0.92,18217
2124,"2010-03-20 - Capitals 3, Lightning 1",Tampa Bay Lightning,Limited ReportFull Report,43.0,32.49,35.82,47.57,25.02,30.91,44.73,18.06,25.25,41.7,0.92,3.19,22.46,1.29,2.11,37.99,16.04,22.1,42.06,7.93,11.12,41.63,4.43,9.96,30.81,0.92,3.2,22.30,20.71,67.87,7.87,11.2,41.26,4.62,6.46,41.7,0.0,0.0,-,0.00,100.00,15.84,11.21,58.57,8.89,6.71,56.98,0.0,0.0,-,0.00,100.00,5.12,87.37,0.925,19844
2125,"2010-03-20 - Capitals 3, Lightning 1",Washington Capitals,Limited ReportFull Report,43.0,35.82,32.49,52.43,30.91,25.02,55.27,25.25,18.06,58.3,3.19,0.92,77.54,2.11,1.29,62.01,22.1,16.04,57.94,11.12,7.93,58.37,9.96,4.43,69.19,3.2,0.92,77.70,32.13,79.29,11.2,7.87,58.74,6.46,4.62,58.3,0.0,0.0,-,0.00,100.00,11.21,15.84,41.43,6.71,8.89,43.02,0.0,0.0,-,0.00,100.00,12.63,94.88,1.075,19844
2126,"2010-03-20 - Blue Jackets 0, Predators 1",Columbus Blue Jackets,Limited ReportFull Report,50.2,45.34,53.32,45.96,39.22,38.72,50.32,29.81,22.36,57.15,0.0,0.0,-,2.25,1.81,55.46,19.92,24.74,44.6,8.52,8.41,50.32,7.38,4.73,60.93,0.0,0.0,-,0.00,100.00,11.38,16.42,40.94,9.26,5.83,61.37,0.0,0.0,-,0.00,100.00,19.46,22.45,46.43,10.14,10.85,48.31,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16363
2127,"2010-03-20 - Blue Jackets 0, Predators 1",Nashville Predators,Limited ReportFull Report,50.2,53.32,45.34,54.04,38.72,39.22,49.68,22.36,29.81,42.85,0.0,0.0,-,1.81,2.25,44.54,24.74,19.92,55.4,8.41,8.52,49.68,4.73,7.38,39.07,0.0,0.0,-,0.00,100.00,16.42,11.38,59.06,5.83,9.26,38.63,0.0,0.0,-,0.00,100.00,22.45,19.46,53.57,10.85,10.14,51.69,0.0,0.0,-,0.00,100.00,0.0,100.0,1.0,16363
2128,"2010-03-20 - Blackhawks 4, Coyotes 5",Chicago Blackhawks,Limited ReportFull Report,47.033333333333,49.3,34.2,59.04,38.1,29.23,56.59,30.29,18.35,62.28,3.19,2.83,53.02,2.35,1.48,61.31,33.81,18.01,65.25,10.93,2.62,80.65,8.69,2.62,76.81,2.14,1.86,53.53,24.64,29.16,23.2,15.22,60.38,14.95,7.49,66.63,1.05,0.96,52.27,7.04,87.17,13.26,12.78,50.91,5.57,6.42,46.47,0.0,0.0,-,0.00,100.00,10.53,84.6,0.951,17534
2129,"2010-03-20 - Blackhawks 4, Coyotes 5",Phoenix Coyotes,Limited ReportFull Report,47.033333333333,34.2,49.3,40.96,29.23,38.1,43.41,18.35,30.29,37.72,2.83,3.19,46.98,1.48,2.35,38.69,18.01,33.81,34.75,2.62,10.93,19.35,2.62,8.69,23.19,1.86,2.14,46.47,70.84,75.36,15.22,23.2,39.62,7.49,14.95,33.37,0.96,1.05,47.73,12.83,92.96,12.78,13.26,49.09,6.42,5.57,53.53,0.0,0.0,-,0.00,100.00,15.4,89.47,1.0490000000000002,17534
2130,"2010-03-20 - Red Wings 4, Canucks 3",Detroit Red Wings,Limited ReportFull Report,52.0,62.21,39.63,61.09,51.01,34.7,59.51,42.34,26.79,61.24,2.03,2.86,41.50,3.3,1.8,64.76,40.16,21.32,65.32,11.27,8.56,56.83,10.08,5.72,63.81,1.04,0.92,53.01,10.28,83.94,28.36,12.79,68.92,15.07,8.88,62.91,1.06,0.0,100.00,7.02,100.00,21.23,15.81,57.31,17.33,10.02,63.37,0.0,2.01,0.00,0.00,79.95,4.78,89.34,0.941,18810
2131,"2010-03-20 - Red Wings 4, Canucks 3",Vancouver Canucks,Limited ReportFull Report,52.0,39.63,62.21,38.91,34.7,51.01,40.49,26.79,42.34,38.76,2.86,2.03,58.50,1.8,3.3,35.24,21.32,40.16,34.68,8.56,11.27,43.17,5.72,10.08,36.19,0.92,1.04,46.99,16.06,89.72,12.79,28.36,31.08,8.88,15.07,37.09,0.0,1.06,0.00,0.00,92.98,15.81,21.23,42.69,10.02,17.33,36.63,2.01,0.0,100.00,20.05,100.00,10.66,95.22,1.0590000000000002,18810
2132,"2010-03-20 - Islanders 0, Kings 1",Los Angeles Kings,Limited ReportFull Report,42.183333333333,28.88,41.86,40.83,23.4,34.52,40.4,18.31,19.55,48.36,0.94,0.0,100.00,1.0,1.57,38.95,13.85,18.13,43.31,5.86,6.08,49.07,4.92,6.01,45.00,0.0,0.0,-,0.00,100.00,8.07,11.89,40.43,5.93,5.04,54.06,0.95,0.0,100.00,15.98,100.00,10.47,22.22,32.04,7.45,8.49,46.73,0.0,0.0,-,0.00,100.00,5.15,100.0,1.052,18118
2133,"2010-03-20 - Islanders 0, Kings 1",New York Islanders,Limited ReportFull Report,42.183333333333,41.86,28.88,59.17,34.52,23.4,59.6,19.55,18.31,51.64,0.0,0.94,0.00,1.57,1.0,61.05,18.13,13.85,56.69,6.08,5.86,50.93,6.01,4.92,55.00,0.0,0.0,-,0.00,100.00,11.89,8.07,59.57,5.04,5.93,45.94,0.0,0.95,0.00,0.00,84.02,22.22,10.47,67.96,8.49,7.45,53.27,0.0,0.0,-,0.00,100.00,0.0,94.85,0.948,18118
2134,"2010-03-21 - Rangers 1, Bruins 2",Boston Bruins,Limited ReportFull Report,41.05,43.4,26.89,61.74,34.05,19.93,63.08,26.1,15.97,62.04,1.93,1.01,65.57,1.56,1.17,57.10,14.73,12.42,54.25,5.67,5.2,52.16,4.79,5.14,48.23,0.0,0.0,-,0.00,100.00,9.15,7.18,56.02,7.95,4.09,66.05,1.89,0.0,100.00,23.76,100.00,26.35,11.64,69.35,12.25,5.64,68.46,0.0,0.93,0.00,0.00,83.49,7.4,93.65,1.011,17565
2135,"2010-03-21 - Rangers 1, Bruins 2",New York Rangers,Limited ReportFull Report,41.05,26.89,43.4,38.26,19.93,34.05,36.92,15.97,26.1,37.96,1.01,1.93,34.43,1.17,1.56,42.90,12.42,14.73,45.75,5.2,5.67,47.84,5.14,4.79,51.77,0.0,0.0,-,0.00,100.00,7.18,9.15,43.98,4.09,7.95,33.95,0.0,1.89,0.00,0.00,76.24,11.64,26.35,30.65,5.64,12.25,31.54,0.93,0.0,100.00,16.51,100.00,6.35,92.6,0.9890000000000001,17565
2136,"2010-03-21 - Flames 3, Wild 4",Calgary Flames,Limited ReportFull Report,54.73333333333299,48.78,31.48,60.77,34.85,26.14,57.14,28.25,20.1,58.42,2.03,2.9,41.15,1.42,1.48,48.95,16.93,17.65,48.95,5.05,5.8,46.55,3.02,4.86,38.34,0.0,0.0,-,0.00,100.00,11.68,11.97,49.39,6.96,8.83,44.09,1.02,1.9,34.97,14.70,78.45,26.44,12.41,68.05,16.88,6.33,72.71,0.93,1.06,46.74,5.52,83.24,7.18,85.57,0.9279999999999999,18411
2137,"2010-03-21 - Flames 3, Wild 4",Minnesota Wild,Limited ReportFull Report,54.73333333333299,31.48,48.78,39.23,26.14,34.85,42.86,20.1,28.25,41.58,2.9,2.03,58.85,1.48,1.42,51.05,17.65,16.93,51.05,5.8,5.05,53.45,4.86,3.02,61.66,0.0,0.0,-,0.00,100.00,11.97,11.68,50.61,8.83,6.96,55.91,1.9,1.02,65.03,21.55,85.30,12.41,26.44,31.95,6.33,16.88,27.29,1.06,0.93,53.26,16.76,94.48,14.43,92.82,1.072,18411
2138,"2010-03-21 - Sabres 5, Hurricanes 3",Buffalo Sabres,Limited ReportFull Report,44.916666666667005,36.97,35.71,50.87,27.91,25.46,52.29,17.72,14.9,54.32,3.24,1.83,63.87,1.62,1.1,59.50,21.11,13.73,60.59,9.08,5.99,60.26,8.03,3.53,69.43,2.17,0.0,100.00,27.09,100.00,12.14,7.58,61.55,4.37,2.64,62.32,1.04,0.96,52.01,23.82,63.64,15.76,18.08,46.58,5.34,8.6,38.3,0.0,0.88,0.00,0.00,89.74,18.3,87.69,1.06,15311
2139,"2010-03-21 - Sabres 5, Hurricanes 3",Carolina Hurricanes,Limited ReportFull Report,44.916666666667005,35.71,36.97,49.13,25.46,27.91,47.71,14.9,17.72,45.68,1.83,3.24,36.13,1.1,1.62,40.50,13.73,21.11,39.41,5.99,9.08,39.74,3.53,8.03,30.57,0.0,2.17,0.00,0.00,72.91,7.58,12.14,38.45,2.64,4.37,37.68,0.96,1.04,47.99,36.36,76.18,18.08,15.76,53.42,8.6,5.34,61.7,0.88,0.0,100.00,10.26,100.00,12.31,81.7,0.94,15311
2140,"2010-03-21 - Lightning 2, Panthers 5",Florida Panthers,Limited ReportFull Report,47.383333333333,35.18,45.55,43.58,27.72,33.56,45.24,25.7,24.52,51.18,3.91,1.06,78.71,1.32,1.44,47.85,18.96,22.07,46.22,6.82,1.98,77.53,5.96,0.97,85.95,1.93,0.0,100.00,32.40,100.00,12.33,19.67,38.53,9.06,13.11,40.85,0.94,1.05,47.24,10.40,91.98,13.63,22.09,38.16,10.62,10.22,50.96,1.07,0.0,100.00,10.06,100.00,15.2,95.69,1.109,14831
2141,"2010-03-21 - Lightning 2, Panthers 5",Tampa Bay Lightning,Limited ReportFull Report,47.383333333333,45.55,35.18,56.42,33.56,27.72,54.76,24.52,25.7,48.82,1.06,3.91,21.29,1.44,1.32,52.15,22.07,18.96,53.78,1.98,6.82,22.47,0.97,5.96,14.05,0.0,1.93,0.00,0.00,67.60,19.67,12.33,61.47,13.11,9.06,59.15,1.05,0.94,52.76,8.02,89.60,22.09,13.63,61.84,10.22,10.62,49.04,0.0,1.07,0.00,0.00,89.94,4.31,84.8,0.8909999999999999,14831
2142,"2010-03-21 - Predators 3, Blues 2",Nashville Predators,Limited ReportFull Report,47.616666666667,46.22,34.15,57.51,36.71,25.97,58.57,28.62,16.9,62.87,2.02,0.94,68.19,2.68,0.97,73.35,26.46,13.48,66.26,14.35,3.69,79.56,12.15,2.78,81.38,1.01,0.94,51.76,8.32,66.12,12.07,9.89,54.96,8.1,5.88,57.94,0.0,0.0,-,0.00,100.00,19.41,17.57,52.49,8.58,7.27,54.15,0.94,0.0,100.00,10.93,100.00,7.07,94.42,1.015,19150
2143,"2010-03-21 - Predators 3, Blues 2",St Louis Blues,Limited ReportFull Report,47.616666666667,34.15,46.22,42.49,25.97,36.71,41.43,16.9,28.62,37.13,0.94,2.02,31.81,0.97,2.68,26.65,13.48,26.46,33.74,3.69,14.35,20.44,2.78,12.15,18.62,0.94,1.01,48.24,33.88,91.68,9.89,12.07,45.04,5.88,8.1,42.06,0.0,0.0,-,0.00,100.00,17.57,19.41,47.51,7.27,8.58,45.85,0.0,0.94,0.00,0.00,89.07,5.58,92.93,0.985,19150
2144,"2010-03-21 - Thrashers 3, Flyers 1",Atlanta Thrashers,Limited ReportFull Report,45.95,38.33,55.19,40.98,30.12,40.42,42.7,26.56,29.3,47.55,3.21,0.95,77.14,1.14,2.62,30.25,14.47,28.21,33.91,3.37,13.95,19.44,3.36,12.21,21.57,0.0,0.93,0.00,0.00,92.39,11.31,13.94,44.79,6.46,3.69,63.67,2.09,0.0,100.00,32.35,100.00,15.89,21.54,42.46,12.43,10.38,54.48,1.11,0.0,100.00,8.94,100.00,12.08,96.75,1.088,19575
2145,"2010-03-21 - Thrashers 3, Flyers 1",Philadelphia Flyers,Limited ReportFull Report,45.95,55.19,38.33,59.02,40.42,30.12,57.3,29.3,26.56,52.45,0.95,3.21,22.86,2.62,1.14,69.75,28.21,14.47,66.09,13.95,3.37,80.56,12.21,3.36,78.43,0.93,0.0,100.00,7.61,100.00,13.94,11.31,55.21,3.69,6.46,36.33,0.0,2.09,0.00,0.00,67.65,21.54,15.89,57.54,10.38,12.43,45.52,0.0,1.11,0.00,0.00,91.06,3.25,87.92,0.912,19575
2146,"2010-03-21 - Coyotes 3, Stars 2",Dallas Stars,Limited ReportFull Report,46.816666666667004,43.49,55.22,44.06,34.44,39.26,46.73,26.09,24.29,51.79,1.87,0.0,100.00,1.24,1.7,42.31,13.75,25.79,34.78,4.5,9.79,31.50,4.53,4.33,51.12,1.85,0.0,100.00,40.74,100.00,9.17,16.1,36.28,6.62,9.43,41.24,0.0,0.0,-,0.00,100.00,22.41,22.26,50.17,13.99,9.47,59.63,0.0,0.0,-,0.00,100.00,7.19,100.0,1.072,16114
2147,"2010-03-21 - Coyotes 3, Stars 2",Phoenix Coyotes,Limited ReportFull Report,46.816666666667004,55.22,43.49,55.94,39.26,34.44,53.27,24.29,26.09,48.21,0.0,1.87,0.00,1.7,1.24,57.69,25.79,13.75,65.22,9.79,4.5,68.50,4.33,4.53,48.88,0.0,1.85,0.00,0.00,59.26,16.1,9.17,63.72,9.43,6.62,58.76,0.0,0.0,-,0.00,100.00,22.26,22.41,49.83,9.47,13.99,40.37,0.0,0.0,-,0.00,100.00,0.0,92.81,0.9279999999999999,16114
2148,"2010-03-21 - Sharks 1, Oilers 5",Edmonton Oilers,Limited ReportFull Report,47.566666666667004,27.7,56.99,32.7,25.23,41.64,37.74,21.1,22.91,47.94,2.97,1.0,74.73,1.48,1.61,48.00,10.27,28.88,26.22,5.11,7.11,41.83,5.18,4.03,56.23,2.93,0.0,100.00,56.59,100.00,5.19,21.03,19.78,3.02,9.53,24.07,0.0,1.0,0.00,0.00,89.53,15.99,24.01,39.98,12.04,9.53,55.82,0.0,0.0,-,0.00,100.00,14.07,95.62,1.097,16839
2149,"2010-03-21 - Sharks 1, Oilers 5",San Jose Sharks,Limited ReportFull Report,47.566666666667004,56.99,27.7,67.3,41.64,25.23,62.26,22.91,21.1,52.06,1.0,2.97,25.27,1.61,1.48,52.00,28.88,10.27,73.78,7.11,5.11,58.17,4.03,5.18,43.77,0.0,2.93,0.00,0.00,43.41,21.03,5.19,80.22,9.53,3.02,75.93,1.0,0.0,100.00,10.47,100.00,24.01,15.99,60.02,9.53,12.04,44.18,0.0,0.0,-,0.00,100.00,4.38,85.93,0.903,16839
2150,"2010-03-21 - Avalanche 2, Ducks 5",Anaheim Ducks,Limited ReportFull Report,45.083333333332995,48.64,34.6,58.43,34.58,31.59,52.26,22.67,19.41,53.87,0.99,2.01,32.99,1.92,1.85,50.96,21.99,18.97,53.68,7.16,6.79,51.32,4.16,6.68,38.35,0.0,0.0,-,0.00,100.00,15.18,11.92,56.02,8.42,6.7,55.69,0.94,1.0,48.56,11.18,85.11,24.71,16.53,59.92,10.17,6.24,61.97,0.0,0.94,0.00,0.00,84.95,4.36,89.65,0.94,15528
2151,"2010-03-21 - Avalanche 2, Ducks 5",Colorado Avalanche,Limited ReportFull Report,45.083333333332995,34.6,48.64,41.57,31.59,34.58,47.74,19.41,22.67,46.13,2.01,0.99,67.01,1.85,1.92,49.04,18.97,21.99,46.32,6.79,7.16,48.68,6.68,4.16,61.65,0.0,0.0,-,0.00,100.00,11.92,15.18,43.98,6.7,8.42,44.31,1.0,0.94,51.44,14.89,88.82,16.53,24.71,40.08,6.24,10.17,38.03,0.94,0.0,100.00,15.05,100.00,10.35,95.64,1.06,15528
2152,"2010-03-22 - Penguins 1, Red Wings 3",Detroit Red Wings,Limited ReportFull Report,45.416666666667005,46.23,27.73,62.51,34.35,23.41,59.48,22.83,17.57,56.51,2.92,1.01,74.22,1.77,0.98,64.41,15.35,6.92,68.93,8.08,3.04,72.64,6.14,3.0,67.14,0.99,1.04,48.87,16.13,65.51,7.27,3.81,65.62,3.99,2.0,66.57,0.94,0.0,100.00,23.62,100.00,24.35,19.05,56.1,12.78,12.21,51.14,0.95,0.0,100.00,7.40,100.00,12.8,94.23,1.07,20066
2153,"2010-03-22 - Penguins 1, Red Wings 3",Pittsburgh Penguins,Limited ReportFull Report,45.416666666667005,27.73,46.23,37.49,23.41,34.35,40.52,17.57,22.83,43.49,1.01,2.92,25.78,0.98,1.77,35.59,6.92,15.35,31.07,3.04,8.08,27.36,3.0,6.14,32.86,1.04,0.99,51.13,34.49,83.87,3.81,7.27,34.38,2.0,3.99,33.43,0.0,0.94,0.00,0.00,76.38,19.05,24.35,43.9,12.21,12.78,48.86,0.0,0.95,0.00,0.00,92.60,5.77,87.2,0.93,20066
2154,"2010-03-22 - Senators 2, Canadiens 0",Montreal Canadiens,Limited ReportFull Report,48.183333333332996,33.83,46.33,42.2,25.36,31.68,44.46,16.43,22.94,41.74,0.0,1.06,0.00,1.59,1.56,50.46,16.09,18.66,46.3,7.04,7.66,47.86,4.41,5.45,44.76,0.0,1.06,0.00,0.00,80.57,8.87,11.25,44.07,4.64,5.41,46.18,0.0,0.0,-,0.00,100.00,13.63,23.1,37.11,7.36,12.21,37.61,0.0,0.0,-,0.00,100.00,0.0,95.39,0.9540000000000001,21273
2155,"2010-03-22 - Senators 2, Canadiens 0",Ottawa Senators,Limited ReportFull Report,48.183333333332996,46.33,33.83,57.8,31.68,25.36,55.54,22.94,16.43,58.26,1.06,0.0,100.00,1.56,1.59,49.54,18.66,16.09,53.7,7.66,7.04,52.14,5.45,4.41,55.24,1.06,0.0,100.00,19.43,100.00,11.25,8.87,55.93,5.41,4.64,53.82,0.0,0.0,-,0.00,100.00,23.1,13.63,62.89,12.21,7.36,62.39,0.0,0.0,-,0.00,100.00,4.61,100.0,1.046,21273
2156,"2010-03-22 - Avalanche 3, Kings 4",Colorado Avalanche,Limited ReportFull Report,46.26666666666701,26.32,31.58,45.46,20.37,26.54,43.43,14.14,18.78,42.95,2.07,1.89,52.29,0.81,1.12,41.89,8.29,12.53,39.8,2.13,5.67,27.31,2.11,2.84,42.62,0.0,1.88,0.00,0.00,33.65,6.12,6.88,47.08,3.03,5.88,34.04,1.06,0.0,100.00,34.87,100.00,14.07,16.86,45.49,8.94,10.13,46.88,1.05,0.0,100.00,11.78,100.00,14.62,89.95,1.046,17845
