,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
2105,"2008-03-11 - Blackhawks 1, Red Wings 3",Detroit Red Wings,Limited ReportFull Report,46.4,55.61,33.77,62.22,45.3,26.03,63.51,35.15,16.91,67.52,1.89,1.01,65.11,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,43.22,25.55,62.84,33.1,16.42,66.84,1.89,0.94,66.86,5.72,94.29,5.37,94.02,0.9940000000000001,18632
2106,"2008-03-11 - Sharks 2, Predators 1",Nashville Predators,Limited ReportFull Report,44.8,33.6,47.84,41.26,24.46,43.32,36.09,17.04,33.8,33.52,0.0,1.08,0.00,1.19,2.79,29.81,17.6,21.48,45.04,4.57,10.96,29.42,3.67,7.73,32.15,0.0,1.08,0.00,0.00,86.01,12.98,10.6,55.06,6.67,6.21,51.77,0.0,0.0,-,0.00,100.00,13.12,26.36,33.23,5.74,19.87,22.42,0.0,0.0,-,0.00,100.00,0.0,96.82,0.968,14965
2107,"2008-03-11 - Sharks 2, Predators 1",San Jose Sharks,Limited ReportFull Report,44.8,47.84,33.6,58.74,43.32,24.46,63.91,33.8,17.04,66.48,1.08,0.0,100.00,2.79,1.19,70.19,21.48,17.6,54.96,10.96,4.57,70.58,7.73,3.67,67.85,1.08,0.0,100.00,13.99,100.00,10.6,12.98,44.94,6.21,6.67,48.23,0.0,0.0,-,0.00,100.00,26.36,13.12,66.77,19.87,5.74,77.58,0.0,0.0,-,0.00,100.00,3.18,100.0,1.032,14965
2108,"2008-03-11 - Blues 3, Oilers 4",Edmonton Oilers,Limited ReportFull Report,51.0,33.74,47.92,41.32,21.16,36.31,36.82,15.3,23.53,39.39,0.94,2.03,31.78,0.0,0.0,-,0.0,0.96,0.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,0.92,0.00,0.0,0.0,-,0.0,0.0,-,-,-,19.52,33.54,36.79,13.75,21.66,38.84,0.95,1.87,33.60,6.88,91.37,6.17,91.39,0.976,16839
2109,"2008-03-11 - Blues 3, Oilers 4",St Louis Blues,Limited ReportFull Report,51.0,47.92,33.74,58.68,36.31,21.16,63.18,23.53,15.3,60.61,2.03,0.94,68.22,0.0,0.0,-,0.96,0.0,100.00,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.92,0.0,100.00,0.0,0.0,-,0.0,0.0,-,-,-,33.54,19.52,63.21,21.66,13.75,61.16,1.87,0.95,66.40,8.63,93.12,8.61,93.83,1.024,16839
2110,"2008-03-11 - Ducks 2, Coyotes 3",Anaheim Ducks,Limited ReportFull Report,46.95,48.37,49.02,49.66,38.56,35.51,52.06,30.78,25.28,54.9,2.13,0.95,69.16,2.05,1.86,52.42,24.78,19.27,56.26,8.76,7.18,54.95,6.46,6.27,50.75,1.08,0.0,100.00,16.75,100.00,16.1,12.02,57.27,11.57,6.67,63.44,1.05,0.0,100.00,9.09,100.00,19.32,28.02,40.81,9.52,12.33,43.58,0.0,0.88,0.00,0.00,92.84,6.93,96.24,1.032,14683
2111,"2008-03-11 - Ducks 2, Coyotes 3",Phoenix Coyotes,Limited ReportFull Report,46.95,49.02,48.37,50.34,35.51,38.56,47.94,25.28,30.78,45.1,0.95,2.13,30.84,1.86,2.05,47.58,19.27,24.78,43.74,7.18,8.76,45.05,6.27,6.46,49.25,0.0,1.08,0.00,0.00,83.25,12.02,16.1,42.73,6.67,11.57,36.56,0.0,1.05,0.00,0.00,90.91,28.02,19.32,59.19,12.33,9.52,56.42,0.88,0.0,100.00,7.16,100.00,3.76,93.07,0.968,14683
2112,"2008-03-12 - Maple Leafs 3, Flyers 2",Philadelphia Flyers,Limited ReportFull Report,44.26666666666701,23.66,39.92,37.21,17.59,31.14,36.09,12.12,26.73,31.19,0.92,2.11,30.42,1.09,1.5,42.06,15.44,17.45,46.94,6.23,8.73,41.65,2.66,6.56,28.84,0.0,0.0,-,0.00,100.00,9.07,8.95,50.34,4.73,5.36,46.88,0.96,0.0,100.00,20.32,100.00,7.39,19.11,27.88,4.76,13.79,25.64,0.0,2.11,0.00,0.00,84.72,7.62,92.1,0.997,19642
2113,"2008-03-12 - Maple Leafs 3, Flyers 2",Toronto Maple Leafs,Limited ReportFull Report,44.26666666666701,39.92,23.66,62.79,31.14,17.59,63.91,26.73,12.12,68.81,2.11,0.92,69.58,1.5,1.09,57.94,17.45,15.44,53.06,8.73,6.23,58.35,6.56,2.66,71.16,0.0,0.0,-,0.00,100.00,8.95,9.07,49.66,5.36,4.73,53.12,0.0,0.96,0.00,0.00,79.68,19.11,7.39,72.12,13.79,4.76,74.36,2.11,0.0,100.00,15.28,100.00,7.9,92.38,1.003,19642
2114,"2008-03-12 - Flames 2, Capitals 3",Calgary Flames,Limited ReportFull Report,41.616666666667,34.57,34.64,49.95,22.8,26.97,45.81,18.84,19.3,49.4,0.0,0.94,0.00,1.27,1.53,45.31,20.45,20.02,50.53,5.19,2.8,64.92,2.1,1.89,52.66,0.0,0.94,0.00,0.00,50.24,15.08,17.31,46.56,10.15,10.68,48.71,0.0,0.0,-,0.00,100.00,10.64,14.31,42.64,5.72,6.55,46.61,0.0,0.0,-,0.00,100.00,0.0,95.11,0.951,17560
2115,"2008-03-12 - Flames 2, Capitals 3",Washington Capitals,Limited ReportFull Report,41.616666666667,34.64,34.57,50.05,26.97,22.8,54.19,19.3,18.84,50.6,0.94,0.0,100.00,1.53,1.27,54.69,20.02,20.45,49.47,2.8,5.19,35.08,1.89,2.1,47.34,0.94,0.0,100.00,49.76,100.00,17.31,15.08,53.44,10.68,10.15,51.29,0.0,0.0,-,0.00,100.00,14.31,10.64,57.36,6.55,5.72,53.39,0.0,0.0,-,0.00,100.00,4.89,100.0,1.0490000000000002,17560
2116,"2008-03-12 - Sabres 3, Penguins 7",Buffalo Sabres,Limited ReportFull Report,43.466666666667,49.31,41.31,54.41,39.23,34.26,53.38,24.31,27.79,46.66,2.01,2.94,40.63,1.7,1.94,46.83,21.13,18.62,53.16,8.76,7.06,55.35,5.71,7.16,44.35,2.04,1.92,51.58,35.83,73.19,12.22,11.79,50.90,4.91,8.29,37.22,0.0,0.0,-,0.00,100.00,27.08,21.0,56.32,12.47,12.41,50.12,0.0,1.06,0.00,0.00,91.45,8.26,89.44,0.977,17132
2117,"2008-03-12 - Sabres 3, Penguins 7",Pittsburgh Penguins,Limited ReportFull Report,43.466666666667,41.31,49.31,45.59,34.26,39.23,46.62,27.79,24.31,53.34,2.94,2.01,59.37,1.94,1.7,53.17,18.62,21.13,46.84,7.06,8.76,44.65,7.16,5.71,55.65,1.92,2.04,48.42,26.81,64.17,11.79,12.22,49.10,8.29,4.91,62.78,0.0,0.0,-,0.00,100.00,21.0,27.08,43.68,12.41,12.47,49.88,1.06,0.0,100.00,8.55,100.00,10.56,91.74,1.023,17132
2118,"2008-03-12 - Islanders 2, Panthers 4",Florida Panthers,Limited ReportFull Report,50.73333333333299,43.68,41.86,51.07,33.78,31.93,51.41,27.78,26.67,51.02,2.81,1.06,72.68,1.55,1.89,44.92,19.4,17.66,52.34,7.73,8.52,47.56,5.86,7.38,44.29,0.94,1.06,47.08,16.06,85.65,11.74,9.14,56.23,6.81,4.09,62.48,0.96,0.0,100.00,14.11,100.00,20.14,21.33,48.58,14.26,14.19,50.12,0.95,0.0,100.00,6.64,100.00,10.12,96.04,1.062,15233
2119,"2008-03-12 - Islanders 2, Panthers 4",New York Islanders,Limited ReportFull Report,50.73333333333299,41.86,43.68,48.93,31.93,33.78,48.59,26.67,27.78,48.98,1.06,2.81,27.32,1.89,1.55,55.08,17.66,19.4,47.66,8.52,7.73,52.44,7.38,5.86,55.71,1.06,0.94,52.92,14.35,83.94,9.14,11.74,43.77,4.09,6.81,37.52,0.0,0.96,0.00,0.00,85.89,21.33,20.14,51.42,14.19,14.26,49.88,0.0,0.95,0.00,0.00,93.36,3.96,89.88,0.938,15233
2120,"2008-03-12 - Hurricanes 3, Blackhawks 0",Carolina Hurricanes,Limited ReportFull Report,45.05,37.06,29.65,55.56,28.64,24.26,54.14,26.26,20.03,56.73,1.05,0.0,100.00,1.73,1.3,57.12,15.91,16.54,49.03,10.44,6.69,60.95,10.48,5.02,67.61,1.07,0.0,100.00,10.22,100.00,5.59,9.69,36.57,4.39,6.48,40.38,0.0,0.0,-,0.00,100.00,18.68,9.67,65.89,11.67,7.29,61.55,0.0,0.0,-,0.00,100.00,3.99,100.0,1.04,18210
2121,"2008-03-12 - Hurricanes 3, Blackhawks 0",Chicago Blackhawks,Limited ReportFull Report,45.05,29.65,37.06,44.44,24.26,28.64,45.86,20.03,26.26,43.27,0.0,1.05,0.00,1.3,1.73,42.88,16.54,15.91,50.97,6.69,10.44,39.05,5.02,10.48,32.39,0.0,1.07,0.00,0.00,89.78,9.69,5.59,63.43,6.48,4.39,59.62,0.0,0.0,-,0.00,100.00,9.67,18.68,34.11,7.29,11.67,38.45,0.0,0.0,-,0.00,100.00,0.0,96.01,0.96,18210
2122,"2008-03-12 - Canucks 1, Ducks 4",Anaheim Ducks,Limited ReportFull Report,43.616666666667,37.24,27.5,57.53,29.47,25.33,53.77,22.19,18.72,54.24,1.93,0.0,100.00,1.63,1.48,52.38,20.23,15.5,56.63,6.8,5.9,53.54,4.05,5.81,41.05,0.96,0.0,100.00,23.83,100.00,13.71,9.46,59.18,9.21,4.79,65.80,0.95,0.0,100.00,10.29,100.00,15.22,12.56,54.78,7.86,8.1,49.24,0.0,0.0,-,0.00,100.00,8.69,100.0,1.087,17174
2123,"2008-03-12 - Canucks 1, Ducks 4",Vancouver Canucks,Limited ReportFull Report,43.616666666667,27.5,37.24,42.47,25.33,29.47,46.23,18.72,22.19,45.76,0.0,1.93,0.00,1.48,1.63,47.62,15.5,20.23,43.37,5.9,6.8,46.46,5.81,4.05,58.95,0.0,0.96,0.00,0.00,76.17,9.46,13.71,40.82,4.79,9.21,34.20,0.0,0.95,0.00,0.00,89.71,12.56,15.22,45.22,8.1,7.86,50.76,0.0,0.0,-,0.00,100.00,0.0,91.31,0.9129999999999999,17174
2124,"2008-03-13 - Lightning 3, Bruins 1",Boston Bruins,Limited ReportFull Report,53.116666666667,48.25,40.89,54.13,36.96,31.88,53.69,26.52,26.21,50.29,0.95,1.08,46.92,1.57,1.72,47.65,19.71,19.7,50.01,7.11,9.96,41.65,7.14,8.81,44.77,0.93,1.08,46.20,13.02,87.71,12.36,9.92,55.48,7.41,7.54,49.58,0.0,0.0,-,0.00,100.00,28.03,18.84,59.8,11.93,8.91,57.25,0.0,0.0,-,0.00,100.00,3.59,95.89,0.995,13373
2125,"2008-03-13 - Lightning 3, Bruins 1",Tampa Bay Lightning,Limited ReportFull Report,53.116666666667,40.89,48.25,45.87,31.88,36.96,46.31,26.21,26.52,49.71,1.08,0.95,53.08,1.72,1.57,52.35,19.7,19.71,49.99,9.96,7.11,58.35,8.81,7.14,55.23,1.08,0.93,53.80,12.29,86.98,9.92,12.36,44.52,7.54,7.41,50.42,0.0,0.0,-,0.00,100.00,18.84,28.03,40.2,8.91,11.93,42.75,0.0,0.0,-,0.00,100.00,4.11,96.41,1.005,13373
2126,"2008-03-13 - Flames 4, Thrashers 6",Atlanta Thrashers,Limited ReportFull Report,55.26666666666701,37.11,52.73,41.31,33.0,39.46,45.54,25.82,33.03,43.87,3.74,3.2,53.85,2.22,2.34,48.74,21.91,20.74,51.37,9.84,10.97,47.30,7.17,9.92,41.94,2.75,3.23,45.99,38.44,67.39,11.93,9.95,54.52,11.37,4.29,72.63,0.95,0.0,100.00,8.34,100.00,13.46,29.67,31.2,7.18,18.81,27.63,0.0,0.0,-,0.00,100.00,14.47,90.31,1.048,16244
2127,"2008-03-13 - Flames 4, Thrashers 6",Calgary Flames,Limited ReportFull Report,55.26666666666701,52.73,37.11,58.69,39.46,33.0,54.46,33.03,25.82,56.13,3.2,3.74,46.15,2.34,2.22,51.26,20.74,21.91,48.63,10.97,9.84,52.70,9.92,7.17,58.06,3.23,2.75,54.01,32.61,61.56,9.95,11.93,45.48,4.29,11.37,27.37,0.0,0.95,0.00,0.00,91.66,29.67,13.46,68.8,18.81,7.18,72.37,0.0,0.0,-,0.00,100.00,9.69,85.53,0.9520000000000001,16244
2128,"2008-03-13 - Senators 3, Canadiens 0",Montreal Canadiens,Limited ReportFull Report,44.116666666667,34.89,43.41,44.56,21.19,31.45,40.25,17.85,20.14,46.99,0.0,1.05,0.00,0.99,1.58,38.50,16.77,21.26,44.11,4.27,7.87,35.15,2.57,4.43,36.71,0.0,1.07,0.00,0.00,75.83,12.31,13.6,47.51,7.36,6.58,52.82,0.0,0.0,-,0.00,100.00,15.65,17.28,47.53,6.95,9.2,43.03,0.0,0.0,-,0.00,100.00,0.0,94.79,0.948,21273
2129,"2008-03-13 - Senators 3, Canadiens 0",Ottawa Senators,Limited ReportFull Report,44.116666666667,43.41,34.89,55.44,31.45,21.19,59.75,20.14,17.85,53.01,1.05,0.0,100.00,1.58,0.99,61.50,21.26,16.77,55.89,7.87,4.27,64.85,4.43,2.57,63.29,1.07,0.0,100.00,24.17,100.00,13.6,12.31,52.49,6.58,7.36,47.18,0.0,0.0,-,0.00,100.00,17.28,15.65,52.47,9.2,6.95,56.97,0.0,0.0,-,0.00,100.00,5.21,100.0,1.052,21273
2130,"2008-03-13 - Stars 3, Red Wings 5",Dallas Stars,Limited ReportFull Report,43.4,29.36,37.66,43.81,21.91,34.11,39.11,13.66,17.98,43.16,2.11,1.89,52.72,0.96,1.68,36.44,13.76,20.26,40.45,2.13,8.14,20.74,2.11,6.37,24.88,1.06,1.87,36.14,50.21,70.62,11.65,11.96,49.34,3.1,6.67,31.75,0.0,0.0,-,0.00,100.00,12.48,16.41,43.2,8.51,4.89,63.52,1.05,0.0,100.00,12.39,100.00,15.47,89.46,1.0490000000000002,19453
2131,"2008-03-13 - Stars 3, Red Wings 5",Detroit Red Wings,Limited ReportFull Report,43.4,37.66,29.36,56.19,34.11,21.91,60.89,17.98,13.66,56.84,1.89,2.11,47.28,1.68,0.96,63.56,20.26,13.76,59.55,8.14,2.13,79.26,6.37,2.11,75.12,1.87,1.06,63.86,29.38,49.79,11.96,11.65,50.66,6.67,3.1,68.25,0.0,0.0,-,0.00,100.00,16.41,12.48,56.8,4.89,8.51,36.48,0.0,1.05,0.00,0.00,87.61,10.54,84.53,0.951,19453
2132,"2008-03-13 - Kings 4, Predators 1",Los Angeles Kings,Limited ReportFull Report,46.433333333332996,45.68,51.13,47.19,34.43,38.78,47.03,25.77,25.6,50.17,2.13,0.94,69.33,2.46,2.54,49.11,24.39,26.38,48.04,11.97,12.98,47.97,7.44,10.26,42.03,1.08,0.94,53.47,14.55,90.82,12.42,13.27,48.34,8.25,8.55,49.09,0.0,0.0,-,0.00,100.00,17.27,21.64,44.38,10.19,6.59,60.71,1.05,0.0,100.00,10.35,100.00,8.28,96.31,1.046,15853
2133,"2008-03-13 - Kings 4, Predators 1",Nashville Predators,Limited ReportFull Report,46.433333333332996,51.13,45.68,52.81,38.78,34.43,52.97,25.6,25.77,49.83,0.94,2.13,30.67,2.54,2.46,50.89,26.38,24.39,51.96,12.98,11.97,52.03,10.26,7.44,57.97,0.94,1.08,46.53,9.18,85.45,13.27,12.42,51.66,8.55,8.25,50.91,0.0,0.0,-,0.00,100.00,21.64,17.27,55.62,6.59,10.19,39.29,0.0,1.05,0.00,0.00,89.65,3.69,91.72,0.9540000000000001,15853
2134,"2008-03-13 - Devils 4, Wild 3",Minnesota Wild,Limited ReportFull Report,50.883333333333,48.01,36.24,56.99,38.5,31.67,54.87,28.23,22.69,55.44,2.88,3.04,48.63,1.42,1.03,58.01,14.92,10.1,59.62,3.88,3.01,56.32,2.92,1.98,59.54,0.94,2.02,31.79,32.27,-1.90,11.19,6.96,61.65,4.99,5.06,49.63,1.89,0.0,100.00,37.89,100.00,29.79,24.24,55.13,19.66,13.3,59.65,0.0,0.93,0.00,0.00,93.00,10.19,86.61,0.968,18568
2135,"2008-03-13 - Devils 4, Wild 3",New Jersey Devils,Limited ReportFull Report,50.883333333333,36.24,48.01,43.01,31.67,38.5,45.13,22.69,28.23,44.56,3.04,2.88,51.37,1.03,1.42,41.99,10.1,14.92,40.38,3.01,3.88,43.68,1.98,2.92,40.46,2.02,0.94,68.21,101.90,67.73,6.96,11.19,38.35,5.06,4.99,50.37,0.0,1.89,0.00,0.00,62.11,24.24,29.79,44.87,13.3,19.66,40.35,0.93,0.0,100.00,7.00,100.00,13.39,89.81,1.032,18568
2136,"2008-03-13 - Oilers 1, Avalanche 5",Colorado Avalanche,Limited ReportFull Report,47.316666666667004,44.39,29.67,59.94,33.45,20.53,61.96,25.03,14.1,63.97,2.93,0.0,100.00,1.98,1.51,56.80,26.49,19.21,57.96,9.92,7.85,55.82,8.06,4.78,62.78,0.98,0.0,100.00,12.13,100.00,16.81,11.17,60.08,10.21,4.79,68.09,1.89,0.0,100.00,18.51,100.00,15.0,10.31,59.25,5.48,4.73,53.71,0.0,0.0,-,0.00,100.00,11.7,100.0,1.117,18007
2137,"2008-03-13 - Oilers 1, Avalanche 5",Edmonton Oilers,Limited ReportFull Report,47.316666666667004,29.67,44.39,40.06,20.53,33.45,38.04,14.1,25.03,36.03,0.0,2.93,0.00,1.51,1.98,43.20,19.21,26.49,42.04,7.85,9.92,44.18,4.78,8.06,37.22,0.0,0.98,0.00,0.00,87.87,11.17,16.81,39.92,4.79,10.21,31.91,0.0,1.89,0.00,0.00,81.49,10.31,15.0,40.75,4.73,5.48,46.29,0.0,0.0,-,0.00,100.00,0.0,88.3,0.883,18007
2138,"2008-03-13 - Canucks 0, Coyotes 2",Phoenix Coyotes,Limited ReportFull Report,38.416666666667,49.28,41.39,54.35,42.94,27.81,60.69,34.01,18.8,64.4,0.99,0.0,100.00,1.49,1.66,47.21,13.85,19.46,41.58,7.77,8.33,48.25,5.98,7.19,45.40,0.99,0.0,100.00,16.56,100.00,6.07,10.99,35.58,2.99,2.0,59.92,0.0,0.0,-,0.00,100.00,33.13,21.34,60.82,24.23,8.62,73.77,0.0,0.0,-,0.00,100.00,2.91,100.0,1.0290000000000001,15562
2139,"2008-03-13 - Canucks 0, Coyotes 2",Vancouver Canucks,Limited ReportFull Report,38.416666666667,41.39,49.28,45.65,27.81,42.94,39.31,18.8,34.01,35.6,0.0,0.99,0.00,1.66,1.49,52.79,19.46,13.85,58.42,8.33,7.77,51.75,7.19,5.98,54.60,0.0,0.99,0.00,0.00,83.44,10.99,6.07,64.42,2.0,2.99,40.08,0.0,0.0,-,0.00,100.00,21.34,33.13,39.18,8.62,24.23,26.23,0.0,0.0,-,0.00,100.00,0.0,97.09,0.971,15562
2140,"2008-03-14 - Thrashers 1, Capitals 4",Atlanta Thrashers,Limited ReportFull Report,47.133333333333,19.74,67.26,22.69,14.26,49.68,22.3,11.32,31.71,26.3,1.06,1.87,36.13,0.44,2.83,13.33,9.93,40.2,19.81,0.0,9.74,0.00,0.0,7.77,0.00,0.0,0.94,0.00,-,87.89,9.67,30.99,23.79,5.88,11.85,33.16,1.05,0.96,52.27,17.90,91.89,7.36,24.73,22.93,2.61,12.07,17.78,0.0,0.0,-,0.00,100.00,9.34,94.11,1.034,18208
2141,"2008-03-14 - Thrashers 1, Capitals 4",Washington Capitals,Limited ReportFull Report,47.133333333333,67.26,19.74,77.31,49.68,14.26,77.7,31.71,11.32,73.7,1.87,1.06,63.87,2.83,0.44,86.67,40.2,9.93,80.19,9.74,0.0,100.00,7.77,0.0,100.00,0.94,0.0,100.00,12.11,-,30.99,9.67,76.21,11.85,5.88,66.84,0.96,1.05,47.73,8.11,82.10,24.73,7.36,77.07,12.07,2.61,82.22,0.0,0.0,-,0.00,100.00,5.89,90.66,0.966,18208
2142,"2008-03-14 - Blackhawks 6, Blue Jackets 3",Columbus Blue Jackets,Limited ReportFull Report,45.866666666667,37.06,36.29,50.53,26.85,26.85,50.0,17.62,22.29,44.16,1.9,4.26,30.88,1.45,1.18,55.08,18.07,12.4,59.30,6.0,5.67,51.41,4.31,4.56,48.56,0.0,2.15,0.00,0.00,52.81,11.77,6.85,63.21,4.52,5.48,45.18,1.03,0.0,100.00,22.76,100.00,15.26,19.14,44.36,8.69,12.32,41.37,0.88,2.16,28.99,10.16,82.43,10.79,80.9,0.917,15699
2143,"2008-03-14 - Blackhawks 6, Blue Jackets 3",Chicago Blackhawks,Limited ReportFull Report,45.866666666667,36.29,37.06,49.47,26.85,26.85,50.0,22.29,17.62,55.84,4.26,1.9,69.12,1.18,1.45,44.92,12.4,18.07,40.70,5.67,6.0,48.59,4.56,4.31,51.44,2.15,0.0,100.00,47.19,100.00,6.85,11.77,36.79,5.48,4.52,54.82,0.0,1.03,0.00,0.00,77.24,19.14,15.26,55.64,12.32,8.69,58.63,2.16,0.88,71.01,17.57,89.84,19.1,89.21,1.083,15699
2144,"2008-03-14 - Hurricanes 1, Sabres 7",Buffalo Sabres,Limited ReportFull Report,31.016666666667,26.07,28.21,48.03,22.46,21.52,51.07,18.15,17.01,51.62,4.92,0.0,100.00,1.55,0.73,68.04,11.52,8.0,59.03,8.23,0.97,89.50,8.35,0.0,100.00,3.92,0.0,100.00,46.98,-,3.17,6.88,31.56,0.97,6.03,13.88,0.95,0.0,100.00,97.60,100.00,10.88,14.06,43.61,7.73,9.52,44.84,0.0,0.0,-,0.00,100.00,27.1,100.0,1.271,18690
2145,"2008-03-14 - Hurricanes 1, Sabres 7",Carolina Hurricanes,Limited ReportFull Report,31.016666666667,28.21,26.07,51.97,21.52,22.46,48.93,17.01,18.15,48.38,0.0,4.92,0.00,0.73,1.55,31.96,8.0,11.52,40.97,0.97,8.23,10.50,0.0,8.35,0.00,0.0,3.92,0.00,-,53.02,6.88,3.17,68.44,6.03,0.97,86.12,0.0,0.95,0.00,0.00,2.40,14.06,10.88,56.39,9.52,7.73,55.16,0.0,0.0,-,0.00,100.00,0.0,72.9,0.7290000000000001,18690
2146,"2008-03-14 - Rangers 2, Panthers 3",Florida Panthers,Limited ReportFull Report,46.216666666667,41.42,42.66,49.26,34.71,33.66,50.77,22.15,24.49,47.5,1.87,1.01,64.87,1.16,1.4,45.26,15.16,19.76,43.40,2.8,1.07,72.47,2.84,1.05,72.92,0.94,0.0,100.00,33.17,100.00,12.39,18.47,40.15,5.73,14.37,28.49,0.0,0.0,-,0.00,100.00,15.18,17.05,47.1,8.34,7.01,54.35,0.0,0.94,0.00,0.00,86.61,8.43,95.87,1.043,19321
2147,"2008-03-14 - Rangers 2, Panthers 3",New York Rangers,Limited ReportFull Report,46.216666666667,42.66,41.42,50.74,33.66,34.71,49.23,24.49,22.15,52.5,1.01,1.87,35.13,1.4,1.16,54.74,19.76,15.16,56.60,1.07,2.8,27.53,1.05,2.84,27.08,0.0,0.94,0.00,0.00,66.83,18.47,12.39,59.85,14.37,5.73,71.51,0.0,0.0,-,0.00,100.00,17.05,15.18,52.9,7.01,8.34,45.65,0.94,0.0,100.00,13.39,100.00,4.13,91.57,0.9570000000000001,19321
2148,"2008-03-14 - Blues 1, Sharks 4",San Jose Sharks,Limited ReportFull Report,43.133333333333,36.93,24.19,60.42,27.7,20.26,57.76,17.97,14.81,54.82,2.92,0.0,100.00,1.92,0.83,69.74,20.67,8.58,70.67,9.03,2.96,75.33,5.0,1.94,72.02,1.93,0.0,100.00,38.64,100.00,11.82,5.46,68.41,5.18,5.7,47.61,0.98,0.0,100.00,18.86,100.00,14.44,15.81,47.73,7.85,7.01,52.83,0.0,0.0,-,0.00,100.00,16.24,100.0,1.162,17496
2149,"2008-03-14 - Blues 1, Sharks 4",St Louis Blues,Limited ReportFull Report,43.133333333333,24.19,36.93,39.58,20.26,27.7,42.24,14.81,17.97,45.18,0.0,2.92,0.00,0.83,1.92,30.26,8.58,20.67,29.33,2.96,9.03,24.67,1.94,5.0,27.98,0.0,1.93,0.00,0.00,61.36,5.46,11.82,31.59,5.7,5.18,52.39,0.0,0.98,0.00,0.00,81.14,15.81,14.44,52.27,7.01,7.85,47.17,0.0,0.0,-,0.00,100.00,0.0,83.76,0.838,17496
2150,"2008-03-15 - Flyers 2, Bruins 3",Boston Bruins,Limited ReportFull Report,43.833333333332995,49.73,30.55,61.94,35.61,23.24,60.51,23.12,19.03,54.86,0.94,2.07,31.33,1.56,1.41,52.46,19.95,21.49,48.15,2.65,7.6,25.84,2.66,6.5,29.04,0.0,2.07,0.00,0.00,68.17,17.42,14.0,55.45,10.62,7.39,58.96,0.95,0.0,100.00,8.93,100.00,26.85,7.16,78.95,9.87,5.15,65.7,0.0,0.0,-,0.00,100.00,4.08,89.13,0.932,17565
2151,"2008-03-15 - Flyers 2, Bruins 3",Philadelphia Flyers,Limited ReportFull Report,43.833333333332995,30.55,49.73,38.06,23.24,35.61,39.49,19.03,23.12,45.14,2.07,0.94,68.67,1.41,1.56,47.54,21.49,19.95,51.85,7.6,2.65,74.16,6.5,2.66,70.96,2.07,0.0,100.00,31.83,100.00,14.0,17.42,44.55,7.39,10.62,41.04,0.0,0.95,0.00,0.00,91.07,7.16,26.85,21.05,5.15,9.87,34.3,0.0,0.0,-,0.00,100.00,10.87,95.92,1.068,17565
2152,"2008-03-15 - Predators 3, Red Wings 1",Detroit Red Wings,Limited ReportFull Report,42.083333333333,34.56,35.72,49.18,27.56,31.14,46.96,23.14,22.49,50.71,0.92,2.11,30.42,1.17,2.09,35.76,12.7,22.75,35.82,6.28,15.28,29.15,4.49,11.95,27.32,0.92,1.06,46.44,20.43,91.14,6.26,7.74,44.69,3.76,3.17,54.22,0.0,1.05,0.00,0.00,66.83,21.1,10.74,66.26,14.82,5.42,73.22,0.0,0.0,-,0.00,100.00,3.99,90.61,0.946,20066
2153,"2008-03-15 - Predators 3, Red Wings 1",Nashville Predators,Limited ReportFull Report,42.083333333333,35.72,34.56,50.82,31.14,27.56,53.04,22.49,23.14,49.29,2.11,0.92,69.58,2.09,1.17,64.24,22.75,12.7,64.18,15.28,6.28,70.85,11.95,4.49,72.68,1.06,0.92,53.56,8.86,79.57,7.74,6.26,55.31,3.17,3.76,45.78,1.05,0.0,100.00,33.17,100.00,10.74,21.1,33.74,5.42,14.82,26.78,0.0,0.0,-,0.00,100.00,9.39,96.01,1.054,20066
2154,"2008-03-15 - Devils 4, Avalanche 2",Colorado Avalanche,Limited ReportFull Report,47.48333333333299,33.43,50.17,39.99,24.56,35.7,40.75,14.55,24.7,37.07,0.92,4.24,17.90,1.48,1.64,47.50,14.47,15.23,48.70,7.15,8.73,45.04,2.72,6.44,29.68,0.0,2.14,0.00,0.00,66.78,7.14,6.69,51.60,4.64,2.17,68.16,0.96,0.0,100.00,20.69,100.00,13.55,31.5,30.07,6.29,16.28,27.87,0.0,2.17,0.00,0.00,86.67,6.35,82.84,0.892,18007
